date,mean_temperature,daylength,site,PAR_incident
2004_12_21,-1,8.596388889,LUSIGNAN,100
2004_12_22,4,8.596944444,LUSIGNAN,100
2004_12_23,7,8.599166667,LUSIGNAN,100
2004_12_24,10,8.602777778,LUSIGNAN,100
2004_12_25,5,8.607777778,LUSIGNAN,100
2004_12_26,2,8.614166667,LUSIGNAN,100
2004_12_27,1,8.621944444,LUSIGNAN,100
2004_12_28,3,8.631111111,LUSIGNAN,100
2004_12_29,4,8.641666667,LUSIGNAN,100
2004_12_30,5,8.653611111,LUSIGNAN,100
2004_12_31,7,8.667222222,LUSIGNAN,100
2005_01_01,10,8.681944444,LUSIGNAN,100
2005_01_02,8,8.697777778,LUSIGNAN,100
2005_01_03,4,8.715277778,LUSIGNAN,100
2005_01_04,2,8.733888889,LUSIGNAN,100
2005_01_05,7,8.753888889,LUSIGNAN,100
2005_01_06,9,8.775277778,LUSIGNAN,100
2005_01_07,9,8.798055556,LUSIGNAN,100
2005_01_08,6,8.821388889,LUSIGNAN,100
2005_01_09,10,8.846666667,LUSIGNAN,100
2005_01_10,7,8.872777778,LUSIGNAN,100
2005_01_11,8,8.9,LUSIGNAN,100
2005_01_12,7,8.928333333,LUSIGNAN,100
2005_01_13,1,8.957777778,LUSIGNAN,100
2005_01_14,3,8.988611111,LUSIGNAN,100
2005_01_15,4,9.02,LUSIGNAN,100
2005_01_16,4,9.052777778,LUSIGNAN,100
2005_01_17,4,9.086666667,LUSIGNAN,100
2005_01_18,6,9.121111111,LUSIGNAN,100
2005_01_19,6,9.156944444,LUSIGNAN,100
2005_01_20,9,9.193055556,LUSIGNAN,100
2005_01_21,10,9.230555556,LUSIGNAN,100
2005_01_22,9,9.268888889,LUSIGNAN,100
2005_01_23,6,9.307777778,LUSIGNAN,100
2005_01_24,2,9.347777778,LUSIGNAN,100
2005_01_25,0,9.388333333,LUSIGNAN,100
2005_01_26,-2,9.429722222,LUSIGNAN,100
2005_01_27,-1,9.471666667,LUSIGNAN,100
2005_01_28,2,9.514444444,LUSIGNAN,100
2005_01_29,2,9.557777778,LUSIGNAN,100
2005_01_30,0,9.601944444,LUSIGNAN,100
2005_01_31,4,9.646944444,LUSIGNAN,100
2005_02_01,7,9.692222222,LUSIGNAN,100
2005_02_02,5,9.738055556,LUSIGNAN,100
2005_02_03,6,9.784166667,LUSIGNAN,100
2005_02_04,4,9.831388889,LUSIGNAN,100
2005_02_05,4,9.878888889,LUSIGNAN,100
2005_02_06,5,9.926666667,LUSIGNAN,100
2005_02_07,7,9.975277778,LUSIGNAN,100
2005_02_08,8,10.02416667,LUSIGNAN,100
2005_02_09,7,10.07333333,LUSIGNAN,100
2005_02_10,7,10.12333333,LUSIGNAN,100
2005_02_11,9,10.17305556,LUSIGNAN,100
2005_02_12,10,10.22361111,LUSIGNAN,100
2005_02_13,6,10.27444444,LUSIGNAN,100
2005_02_14,3,10.32555556,LUSIGNAN,100
2005_02_15,3,10.37694444,LUSIGNAN,100
2005_02_16,0,10.42861111,LUSIGNAN,100
2005_02_17,1,10.48055556,LUSIGNAN,100
2005_02_18,2,10.53305556,LUSIGNAN,100
2005_02_19,4,10.58527778,LUSIGNAN,100
2005_02_20,2,10.63805556,LUSIGNAN,100
2005_02_21,2,10.69111111,LUSIGNAN,100
2005_02_22,-2,10.74416667,LUSIGNAN,100
2005_02_23,0,10.7975,LUSIGNAN,100
2005_02_24,0,10.85111111,LUSIGNAN,100
2005_02_25,1,10.90472222,LUSIGNAN,100
2005_02_26,1,10.95861111,LUSIGNAN,100
2005_02_27,-1,11.0125,LUSIGNAN,100
2005_02_28,-4,11.06694444,LUSIGNAN,100
2005_03_01,-5,11.12111111,LUSIGNAN,100
2005_03_02,0,11.17555556,LUSIGNAN,100
2005_03_03,0,11.23,LUSIGNAN,100
2005_03_04,1,11.28472222,LUSIGNAN,100
2005_03_05,3,11.33972222,LUSIGNAN,100
2005_03_06,0,11.39444444,LUSIGNAN,100
2005_03_07,0,11.44944444,LUSIGNAN,100
2005_03_08,3,11.50444444,LUSIGNAN,100
2005_03_09,5,11.55972222,LUSIGNAN,100
2005_03_10,4,11.61472222,LUSIGNAN,100
2005_03_11,6,11.67,LUSIGNAN,100
2005_03_12,5,11.725,LUSIGNAN,100
2005_03_13,5,11.78055556,LUSIGNAN,100
2005_03_14,6,11.83583333,LUSIGNAN,100
2005_03_15,10,11.89111111,LUSIGNAN,100
2005_03_16,14,11.94638889,LUSIGNAN,100
2005_03_17,13,12.00166667,LUSIGNAN,100
2005_03_18,13,12.05722222,LUSIGNAN,100
2005_03_19,15,12.1125,LUSIGNAN,100
2005_03_20,15,12.16805556,LUSIGNAN,100
2005_03_21,12,12.22333333,LUSIGNAN,100
2005_03_22,13,12.27861111,LUSIGNAN,100
2005_03_23,12,12.33388889,LUSIGNAN,100
2005_03_24,14,12.38916667,LUSIGNAN,100
2005_03_25,13,12.44416667,LUSIGNAN,100
2005_03_26,15,12.49972222,LUSIGNAN,100
2005_03_27,12,12.55472222,LUSIGNAN,100
2005_03_28,12,12.60972222,LUSIGNAN,100
2005_03_29,12,12.66472222,LUSIGNAN,100
2005_03_30,12,12.71972222,LUSIGNAN,100
2005_03_31,12,12.77444444,LUSIGNAN,100
2005_04_01,11,12.82944444,LUSIGNAN,100
2005_04_02,12,12.88416667,LUSIGNAN,100
2005_04_03,9,12.93888889,LUSIGNAN,100
2005_04_04,14,12.99333333,LUSIGNAN,100
2005_04_05,11,13.04805556,LUSIGNAN,100
2005_04_06,11,13.1025,LUSIGNAN,100
2005_04_07,10,13.15638889,LUSIGNAN,100
2005_04_08,6,13.21055556,LUSIGNAN,100
2005_04_09,5,13.26444444,LUSIGNAN,100
2005_04_10,7,13.31833333,LUSIGNAN,100
2005_04_11,10,13.37222222,LUSIGNAN,100
2005_04_12,11,13.42583333,LUSIGNAN,100
2005_04_13,9,13.47888889,LUSIGNAN,100
2005_04_14,8,13.53194444,LUSIGNAN,100
2005_04_15,8,13.585,LUSIGNAN,100
2005_04_16,9,13.6375,LUSIGNAN,100
2005_04_17,7,13.69027778,LUSIGNAN,100
2005_04_18,11,13.7425,LUSIGNAN,100
2005_04_19,8,13.79444444,LUSIGNAN,100
2005_04_20,8,13.84611111,LUSIGNAN,100
2005_04_21,8,13.89777778,LUSIGNAN,100
2005_04_22,10,13.94916667,LUSIGNAN,100
2005_04_23,13,14,LUSIGNAN,100
2005_04_24,13,14.05083333,LUSIGNAN,100
2005_04_25,11,14.10111111,LUSIGNAN,100
2005_04_26,12,14.15083333,LUSIGNAN,100
2005_04_27,13,14.20055556,LUSIGNAN,100
2005_04_28,17,14.25,LUSIGNAN,100
2005_04_29,17,14.29916667,LUSIGNAN,100
2005_04_30,20,14.34777778,LUSIGNAN,100
2005_05_01,20,14.39583333,LUSIGNAN,100
2005_05_02,19,14.44361111,LUSIGNAN,100
2005_05_03,14,14.49083333,LUSIGNAN,100
2005_05_04,13,14.5375,LUSIGNAN,100
2005_05_05,13,14.58416667,LUSIGNAN,100
2005_05_06,12,14.63,LUSIGNAN,100
2005_05_07,12,14.67527778,LUSIGNAN,100
2005_05_08,11,14.72027778,LUSIGNAN,100
2005_05_09,11,14.76444444,LUSIGNAN,100
2005_05_10,10,14.80833333,LUSIGNAN,100
2005_05_11,12,14.85111111,LUSIGNAN,100
2005_05_12,11,14.89361111,LUSIGNAN,100
2005_05_13,13,14.93555556,LUSIGNAN,100
2005_05_14,14,14.97666667,LUSIGNAN,100
2005_05_15,11,15.01722222,LUSIGNAN,100
2005_05_16,12,15.05694444,LUSIGNAN,100
2005_05_17,12,15.09583333,LUSIGNAN,100
2005_05_18,13,15.13416667,LUSIGNAN,100
2005_05_19,14,15.17166667,LUSIGNAN,100
2005_05_20,16,15.20805556,LUSIGNAN,100
2005_05_21,15,15.24388889,LUSIGNAN,100
2005_05_22,13,15.27888889,LUSIGNAN,100
2005_05_23,13,15.31305556,LUSIGNAN,100
2005_05_24,14,15.34611111,LUSIGNAN,100
2005_05_25,18,15.37861111,LUSIGNAN,100
2005_05_26,22,15.41,LUSIGNAN,100
2005_05_27,23,15.44027778,LUSIGNAN,100
2005_05_28,19,15.46972222,LUSIGNAN,100
2005_05_29,17,15.49805556,LUSIGNAN,100
2005_05_30,16,15.52555556,LUSIGNAN,100
2005_05_31,14,15.55166667,LUSIGNAN,100
2005_06_01,17,15.57694444,LUSIGNAN,100
2005_06_02,19,15.60083333,LUSIGNAN,100
2005_06_03,17,15.62416667,LUSIGNAN,100
2005_06_04,14,15.64583333,LUSIGNAN,100
2005_06_05,15,15.66666667,LUSIGNAN,100
2005_06_06,16,15.68638889,LUSIGNAN,100
2005_06_07,16,15.70444444,LUSIGNAN,100
2005_06_08,15,15.72166667,LUSIGNAN,100
2005_06_09,16,15.7375,LUSIGNAN,100
2005_06_10,15,15.75222222,LUSIGNAN,100
2005_06_11,17,15.76555556,LUSIGNAN,100
2005_06_12,18,15.7775,LUSIGNAN,100
2005_06_13,18,15.78833333,LUSIGNAN,100
2005_06_14,19,15.79777778,LUSIGNAN,100
2005_06_15,13,15.80611111,LUSIGNAN,100
2005_06_16,20,15.81333333,LUSIGNAN,100
2005_06_17,22,15.81888889,LUSIGNAN,100
2005_06_18,26,15.82305556,LUSIGNAN,100
2005_06_19,26,15.82611111,LUSIGNAN,100
2005_06_20,22,15.82777778,LUSIGNAN,100
2005_06_21,24,15.82833333,LUSIGNAN,100
2005_06_22,24,15.82722222,LUSIGNAN,100
2005_06_23,26,15.825,LUSIGNAN,100
2005_06_24,22,15.82138889,LUSIGNAN,100
2005_06_25,23,15.81638889,LUSIGNAN,100
2005_06_26,25,15.81,LUSIGNAN,100
2005_06_27,26,15.8025,LUSIGNAN,100
2005_06_28,25,15.79388889,LUSIGNAN,100
2005_06_29,19,15.78361111,LUSIGNAN,100
2005_06_30,18,15.7725,LUSIGNAN,100
2005_07_01,17,15.75972222,LUSIGNAN,100
2005_07_02,21,15.74583333,LUSIGNAN,100
2005_07_03,23,15.73083333,LUSIGNAN,100
2005_07_04,17,15.71444444,LUSIGNAN,100
2005_07_05,14,15.69666667,LUSIGNAN,100
2005_07_06,18,15.67805556,LUSIGNAN,100
2005_07_07,15,15.65805556,LUSIGNAN,100
2005_07_08,17,15.63694444,LUSIGNAN,100
2005_07_09,16,15.61472222,LUSIGNAN,100
2005_07_10,19,15.59138889,LUSIGNAN,100
2005_07_11,22,15.56694444,LUSIGNAN,100
2005_07_12,22,15.54138889,LUSIGNAN,100
2005_07_13,23,15.515,LUSIGNAN,100
2005_07_14,24,15.48722222,LUSIGNAN,100
2005_07_15,25,15.45861111,LUSIGNAN,100
2005_07_16,26,15.42888889,LUSIGNAN,100
2005_07_17,23,15.39861111,LUSIGNAN,100
2005_07_18,22,15.36694444,LUSIGNAN,100
2005_07_19,19,15.33444444,LUSIGNAN,100
2005_07_20,19,15.30111111,LUSIGNAN,100
2005_07_21,20,15.26694444,LUSIGNAN,100
2005_07_22,21,15.23194444,LUSIGNAN,100
2005_07_23,20,15.19638889,LUSIGNAN,100
2005_07_24,20,15.15972222,LUSIGNAN,100
2005_07_25,20,15.12222222,LUSIGNAN,100
2005_07_26,22,15.08416667,LUSIGNAN,100
2005_07_27,25,15.04527778,LUSIGNAN,100
2005_07_28,23,15.00555556,LUSIGNAN,100
2005_07_29,19,14.96555556,LUSIGNAN,100
2005_07_30,17,14.92444444,LUSIGNAN,100
2005_07_31,16,14.88277778,LUSIGNAN,100
2005_08_01,18,14.84083333,LUSIGNAN,100
2005_08_02,18,14.79777778,LUSIGNAN,100
2005_08_03,20,14.75444444,LUSIGNAN,100
2005_08_04,19,14.71055556,LUSIGNAN,100
2005_08_05,20,14.66583333,LUSIGNAN,100
2005_08_06,21,14.62111111,LUSIGNAN,100
2005_08_07,20,14.57555556,LUSIGNAN,100
2005_08_08,19,14.52944444,LUSIGNAN,100
2005_08_09,20,14.48305556,LUSIGNAN,100
2005_08_10,22,14.43638889,LUSIGNAN,100
2005_08_11,22,14.38888889,LUSIGNAN,100
2005_08_12,21,14.34138889,LUSIGNAN,100
2005_08_13,20,14.29333333,LUSIGNAN,100
2005_08_14,20,14.24472222,LUSIGNAN,100
2005_08_15,18,14.19611111,LUSIGNAN,100
2005_08_16,18,14.14694444,LUSIGNAN,100
2005_08_17,21,14.0975,LUSIGNAN,100
2005_08_18,22,14.04777778,LUSIGNAN,100
2005_08_19,20,13.9975,LUSIGNAN,100
2005_08_20,18,13.94722222,LUSIGNAN,100
2005_08_21,17,13.89666667,LUSIGNAN,100
2005_08_22,20,13.84583333,LUSIGNAN,100
2005_08_23,18,13.79472222,LUSIGNAN,100
2005_08_24,16,13.74333333,LUSIGNAN,100
2005_08_25,18,13.69194444,LUSIGNAN,100
2005_08_26,16,13.64,LUSIGNAN,100
2005_08_27,18,13.58805556,LUSIGNAN,100
2005_08_28,21,13.53583333,LUSIGNAN,100
2005_08_29,21,13.48333333,LUSIGNAN,100
2005_08_30,24,13.43083333,LUSIGNAN,100
2005_08_31,25,13.37805556,LUSIGNAN,100
2005_09_01,21,13.32527778,LUSIGNAN,100
2005_09_02,21,13.27222222,LUSIGNAN,100
2005_09_03,24,13.21888889,LUSIGNAN,100
2005_09_04,21,13.16555556,LUSIGNAN,100
2005_09_05,19,13.11222222,LUSIGNAN,100
2005_09_06,19,13.05861111,LUSIGNAN,100
2005_09_07,19,13.005,LUSIGNAN,100
2005_09_08,20,12.95138889,LUSIGNAN,100
2005_09_09,21,12.89722222,LUSIGNAN,100
2005_09_10,19,12.84333333,LUSIGNAN,100
2005_09_11,18,12.78944444,LUSIGNAN,100
2005_09_12,16,12.73555556,LUSIGNAN,100
2005_09_13,19,12.68111111,LUSIGNAN,100
2005_09_14,19,12.62694444,LUSIGNAN,100
2005_09_15,17,12.57277778,LUSIGNAN,100
2005_09_16,17,12.51833333,LUSIGNAN,100
2005_09_17,12,12.46416667,LUSIGNAN,100
2005_09_18,12,12.40972222,LUSIGNAN,100
2005_09_19,13,12.35527778,LUSIGNAN,100
2005_09_20,13,12.30083333,LUSIGNAN,100
2005_09_21,13,12.24638889,LUSIGNAN,100
2005_09_22,15,12.19166667,LUSIGNAN,100
2005_09_23,16,12.13722222,LUSIGNAN,100
2005_09_24,17,12.08277778,LUSIGNAN,100
2005_09_25,17,12.02833333,LUSIGNAN,100
2005_09_26,15,11.97388889,LUSIGNAN,100
2005_09_27,15,11.91916667,LUSIGNAN,100
2005_09_28,15,11.86472222,LUSIGNAN,100
2005_09_29,16,11.81,LUSIGNAN,100
2005_09_30,14,11.75583333,LUSIGNAN,100
2005_10_01,15,11.70138889,LUSIGNAN,100
2005_10_02,11,11.64694444,LUSIGNAN,100
2005_10_03,12,11.59222222,LUSIGNAN,100
2005_10_04,13,11.53805556,LUSIGNAN,100
2005_10_05,14,11.48388889,LUSIGNAN,100
2005_10_06,16,11.42944444,LUSIGNAN,100
2005_10_07,15,11.37555556,LUSIGNAN,100
2005_10_08,15,11.32138889,LUSIGNAN,100
2005_10_09,15,11.26722222,LUSIGNAN,100
2005_10_10,16,11.21361111,LUSIGNAN,100
2005_10_11,20,11.15972222,LUSIGNAN,100
2005_10_12,20,11.10611111,LUSIGNAN,100
2005_10_13,17,11.0525,LUSIGNAN,100
2005_10_14,18,10.99916667,LUSIGNAN,100
2005_10_15,17,10.94611111,LUSIGNAN,100
2005_10_16,16,10.89277778,LUSIGNAN,100
2005_10_17,14,10.84,LUSIGNAN,100
2005_10_18,15,10.78722222,LUSIGNAN,100
2005_10_19,16,10.73472222,LUSIGNAN,100
2005_10_20,15,10.68222222,LUSIGNAN,100
2005_10_21,16,10.63,LUSIGNAN,100
2005_10_22,15,10.57805556,LUSIGNAN,100
2005_10_23,15,10.52611111,LUSIGNAN,100
2005_10_24,13,10.47472222,LUSIGNAN,100
2005_10_25,16,10.42333333,LUSIGNAN,100
2005_10_26,18,10.37222222,LUSIGNAN,100
2005_10_27,19,10.32166667,LUSIGNAN,100
2005_10_28,20,10.27111111,LUSIGNAN,100
2005_10_29,18,10.22083333,LUSIGNAN,100
2005_10_30,19,10.17111111,LUSIGNAN,100
2005_10_31,15,10.12166667,LUSIGNAN,100
2005_11_01,12,10.0725,LUSIGNAN,100
2005_11_02,16,10.02388889,LUSIGNAN,100
2005_11_03,15,9.975555556,LUSIGNAN,100
2005_11_04,12,9.927777778,LUSIGNAN,100
2005_11_05,10,9.88,LUSIGNAN,100
2005_11_06,9,9.833055556,LUSIGNAN,100
2005_11_07,11,9.786666667,LUSIGNAN,100
2005_11_08,11,9.740555556,LUSIGNAN,100
2005_11_09,10,9.695277778,LUSIGNAN,100
2005_11_10,7,9.650277778,LUSIGNAN,100
2005_11_11,7,9.606111111,LUSIGNAN,100
2005_11_12,5,9.562222222,LUSIGNAN,100
2005_11_13,8,9.519166667,LUSIGNAN,100
2005_11_14,8,9.476666667,LUSIGNAN,100
2005_11_15,7,9.434722222,LUSIGNAN,100
2005_11_16,7,9.393611111,LUSIGNAN,100
2005_11_17,5,9.353611111,LUSIGNAN,100
2005_11_18,2,9.313888889,LUSIGNAN,100
2005_11_19,3,9.275,LUSIGNAN,100
2005_11_20,2,9.236944444,LUSIGNAN,100
2005_11_21,2,9.199722222,LUSIGNAN,100
2005_11_22,4,9.163333333,LUSIGNAN,100
2005_11_23,2,9.127777778,LUSIGNAN,100
2005_11_24,2,9.093333333,LUSIGNAN,100
2005_11_25,3,9.059444444,LUSIGNAN,100
2005_11_26,1,9.026944444,LUSIGNAN,100
2005_11_27,2,8.995277778,LUSIGNAN,100
2005_11_28,3,8.964722222,LUSIGNAN,100
2005_11_29,3,8.935,LUSIGNAN,100
2005_11_30,0,8.906666667,LUSIGNAN,100
2005_12_01,4,8.878888889,LUSIGNAN,100
2005_12_02,7,8.853055556,LUSIGNAN,100
2005_12_03,8,8.8275,LUSIGNAN,100
2005_12_04,9,8.803888889,LUSIGNAN,100
2005_12_05,6,8.780833333,LUSIGNAN,100
2005_12_06,4,8.759444444,LUSIGNAN,100
2005_12_07,6,8.739166667,LUSIGNAN,100
2005_12_08,7,8.72,LUSIGNAN,100
2005_12_09,4,8.702222222,LUSIGNAN,100
2005_12_10,2,8.685833333,LUSIGNAN,100
2005_12_11,0,8.670833333,LUSIGNAN,100
2005_12_12,3,8.657222222,LUSIGNAN,100
2005_12_13,4,8.645,LUSIGNAN,100
2005_12_14,4,8.633888889,LUSIGNAN,100
2005_12_15,5,8.624166667,LUSIGNAN,100
2005_12_16,7,8.616111111,LUSIGNAN,100
2005_12_17,5,8.609166667,LUSIGNAN,100
2005_12_18,0,8.604166667,LUSIGNAN,100
2005_12_19,-1,8.6,LUSIGNAN,100
2005_12_20,1,8.5975,LUSIGNAN,100
2005_12_21,-1,8.596388889,LUSIGNAN,100
2005_12_22,1,8.596666667,LUSIGNAN,100
2005_12_23,3,8.598611111,LUSIGNAN,100
2005_12_24,2,8.601666667,LUSIGNAN,100
2005_12_25,1,8.606111111,LUSIGNAN,100
2005_12_26,2,8.612222222,LUSIGNAN,100
2005_12_27,-1,8.619722222,LUSIGNAN,100
2005_12_28,-2,8.628611111,LUSIGNAN,100
2005_12_29,-3,8.638888889,LUSIGNAN,100
2005_12_30,4,8.650833333,LUSIGNAN,100
2005_12_31,8,8.663611111,LUSIGNAN,100
2006_01_01,6,8.678055556,LUSIGNAN,100
2006_01_02,6,8.693611111,LUSIGNAN,100
2006_01_03,5,8.711111111,LUSIGNAN,100
2006_01_04,4,8.729444444,LUSIGNAN,100
2006_01_05,0,8.748888889,LUSIGNAN,100
2006_01_06,1,8.77,LUSIGNAN,100
2006_01_07,2,8.7925,LUSIGNAN,100
2006_01_08,4,8.815833333,LUSIGNAN,100
2006_01_09,5,8.840555556,LUSIGNAN,100
2006_01_10,3,8.866388889,LUSIGNAN,100
2006_01_11,2,8.893333333,LUSIGNAN,100
2006_01_12,6,8.921388889,LUSIGNAN,100
2006_01_13,6,8.950555556,LUSIGNAN,100
2006_01_14,6,8.981111111,LUSIGNAN,100
2006_01_15,6,9.012222222,LUSIGNAN,100
2006_01_16,5,9.044722222,LUSIGNAN,100
2006_01_17,8,9.078055556,LUSIGNAN,100
2006_01_18,8,9.1125,LUSIGNAN,100
2006_01_19,8,9.147777778,LUSIGNAN,100
2006_01_20,8,9.183888889,LUSIGNAN,100
2006_01_21,5,9.221388889,LUSIGNAN,100
2006_01_22,2,9.259166667,LUSIGNAN,100
2006_01_23,1,9.298055556,LUSIGNAN,100
2006_01_24,1,9.337777778,LUSIGNAN,100
2006_01_25,2,9.378333333,LUSIGNAN,100
2006_01_26,-1,9.419444444,LUSIGNAN,100
2006_01_27,-2,9.461388889,LUSIGNAN,100
2006_01_28,-1,9.504166667,LUSIGNAN,100
2006_01_29,0,9.5475,LUSIGNAN,100
2006_01_30,2,9.591111111,LUSIGNAN,100
2006_01_31,0,9.635833333,LUSIGNAN,100
2006_02_01,1,9.681111111,LUSIGNAN,100
2006_02_02,0,9.726944444,LUSIGNAN,100
2006_02_03,-1,9.773333333,LUSIGNAN,100
2006_02_04,-2,9.820277778,LUSIGNAN,100
2006_02_05,1,9.8675,LUSIGNAN,100
2006_02_06,4,9.915277778,LUSIGNAN,100
2006_02_07,5,9.963611111,LUSIGNAN,100
2006_02_08,5,10.01222222,LUSIGNAN,100
2006_02_09,3,10.06166667,LUSIGNAN,100
2006_02_10,2,10.11083333,LUSIGNAN,100
2006_02_11,2,10.16111111,LUSIGNAN,100
2006_02_12,1,10.21138889,LUSIGNAN,100
2006_02_13,3,10.26194444,LUSIGNAN,100
2006_02_14,4,10.31277778,LUSIGNAN,100
2006_02_15,8,10.36416667,LUSIGNAN,100
2006_02_16,8,10.41583333,LUSIGNAN,100
2006_02_17,7,10.46777778,LUSIGNAN,100
2006_02_18,7,10.52,LUSIGNAN,100
2006_02_19,8,10.5725,LUSIGNAN,100
2006_02_20,7,10.62527778,LUSIGNAN,100
2006_02_21,2,10.67777778,LUSIGNAN,100
2006_02_22,4,10.73111111,LUSIGNAN,100
2006_02_23,3,10.78444444,LUSIGNAN,100
2006_02_24,2,10.83805556,LUSIGNAN,100
2006_02_25,2,10.89166667,LUSIGNAN,100
2006_02_26,2,10.94555556,LUSIGNAN,100
2006_02_27,1,10.99944444,LUSIGNAN,100
2006_02_28,3,11.05388889,LUSIGNAN,100
2006_03_01,1,11.10805556,LUSIGNAN,100
2006_03_02,3,11.1625,LUSIGNAN,100
2006_03_03,8,11.21722222,LUSIGNAN,100
2006_03_04,3,11.27194444,LUSIGNAN,100
2006_03_05,2,11.32638889,LUSIGNAN,100
2006_03_06,4,11.38138889,LUSIGNAN,100
2006_03_07,4,11.43638889,LUSIGNAN,100
2006_03_08,9,11.49138889,LUSIGNAN,100
2006_03_09,10,11.54638889,LUSIGNAN,100
2006_03_10,7,11.60138889,LUSIGNAN,100
2006_03_11,5,11.65666667,LUSIGNAN,100
2006_03_12,3,11.71166667,LUSIGNAN,100
2006_03_13,1,11.76694444,LUSIGNAN,100
2006_03_14,5,11.82222222,LUSIGNAN,100
2006_03_15,6,11.8775,LUSIGNAN,100
2006_03_16,4,11.93305556,LUSIGNAN,100
2006_03_17,4,11.98805556,LUSIGNAN,100
2006_03_18,6,12.04361111,LUSIGNAN,100
2006_03_19,10,12.09888889,LUSIGNAN,100
2006_03_20,10,12.15444444,LUSIGNAN,100
2006_03_21,10,12.20972222,LUSIGNAN,100
2006_03_22,9,12.26527778,LUSIGNAN,100
2006_03_23,8,12.32027778,LUSIGNAN,100
2006_03_24,11,12.37583333,LUSIGNAN,100
2006_03_25,13,12.43083333,LUSIGNAN,100
2006_03_26,16,12.48611111,LUSIGNAN,100
2006_03_27,13,12.54138889,LUSIGNAN,100
2006_03_28,9,12.59666667,LUSIGNAN,100
2006_03_29,10,12.65166667,LUSIGNAN,100
2006_03_30,13,12.70666667,LUSIGNAN,100
2006_03_31,13,12.76166667,LUSIGNAN,100
2006_04_01,12,12.81638889,LUSIGNAN,100
2006_04_02,12,12.87138889,LUSIGNAN,100
2006_04_03,11,12.92611111,LUSIGNAN,100
2006_04_04,8,12.98055556,LUSIGNAN,100
2006_04_05,5,13.03527778,LUSIGNAN,100
2006_04_06,5,13.08944444,LUSIGNAN,100
2006_04_07,7,13.14361111,LUSIGNAN,100
2006_04_08,6,13.19777778,LUSIGNAN,100
2006_04_09,6,13.25166667,LUSIGNAN,100
2006_04_10,6,13.30555556,LUSIGNAN,100
2006_04_11,6,13.35944444,LUSIGNAN,100
2006_04_12,10,13.41277778,LUSIGNAN,100
2006_04_13,7,13.46611111,LUSIGNAN,100
2006_04_14,13,13.51916667,LUSIGNAN,100
2006_04_15,12,13.57222222,LUSIGNAN,100
2006_04_16,13,13.62472222,LUSIGNAN,100
2006_04_17,9,13.6775,LUSIGNAN,100
2006_04_18,10,13.73,LUSIGNAN,100
2006_04_19,10,13.78194444,LUSIGNAN,100
2006_04_20,10,13.83388889,LUSIGNAN,100
2006_04_21,14,13.88527778,LUSIGNAN,100
2006_04_22,15,13.93694444,LUSIGNAN,100
2006_04_23,15,13.98777778,LUSIGNAN,100
2006_04_24,14,14.03861111,LUSIGNAN,100
2006_04_25,14,14.08916667,LUSIGNAN,100
2006_04_26,14,14.13916667,LUSIGNAN,100
2006_04_27,13,14.18888889,LUSIGNAN,100
2006_04_28,11,14.23833333,LUSIGNAN,100
2006_04_29,8,14.2875,LUSIGNAN,100
2006_04_30,10,14.33638889,LUSIGNAN,100
2006_05_01,9,14.38444444,LUSIGNAN,100
2006_05_02,14,14.4325,LUSIGNAN,100
2006_05_03,17,14.47972222,LUSIGNAN,100
2006_05_04,18,14.52694444,LUSIGNAN,100
2006_05_05,16,14.57333333,LUSIGNAN,100
2006_05_06,14,14.61944444,LUSIGNAN,100
2006_05_07,13,14.66472222,LUSIGNAN,100
2006_05_08,10,14.70972222,LUSIGNAN,100
2006_05_09,10,14.75416667,LUSIGNAN,100
2006_05_10,11,14.79805556,LUSIGNAN,100
2006_05_11,13,14.84083333,LUSIGNAN,100
2006_05_12,15,14.88361111,LUSIGNAN,100
2006_05_13,16,14.92527778,LUSIGNAN,100
2006_05_14,13,14.96666667,LUSIGNAN,100
2006_05_15,18,15.00722222,LUSIGNAN,100
2006_05_16,18,15.0475,LUSIGNAN,100
2006_05_17,21,15.08638889,LUSIGNAN,100
2006_05_18,17,15.125,LUSIGNAN,100
2006_05_19,13,15.1625,LUSIGNAN,100
2006_05_20,13,15.19944444,LUSIGNAN,100
2006_05_21,17,15.23555556,LUSIGNAN,100
2006_05_22,13,15.27083333,LUSIGNAN,100
2006_05_23,12,15.305,LUSIGNAN,100
2006_05_24,10,15.33861111,LUSIGNAN,100
2006_05_25,12,15.37111111,LUSIGNAN,100
2006_05_26,17,15.40277778,LUSIGNAN,100
2006_05_27,18,15.43333333,LUSIGNAN,100
2006_05_28,16,15.46305556,LUSIGNAN,100
2006_05_29,13,15.49138889,LUSIGNAN,100
2006_05_30,11,15.51916667,LUSIGNAN,100
2006_05_31,10,15.54583333,LUSIGNAN,100
2006_06_01,11,15.57138889,LUSIGNAN,100
2006_06_02,13,15.59555556,LUSIGNAN,100
2006_06_03,14,15.61861111,LUSIGNAN,100
2006_06_04,16,15.64111111,LUSIGNAN,100
2006_06_05,16,15.66194444,LUSIGNAN,100
2006_06_06,17,15.68166667,LUSIGNAN,100
2006_06_07,17,15.70027778,LUSIGNAN,100
2006_06_08,19,15.71777778,LUSIGNAN,100
2006_06_09,21,15.73361111,LUSIGNAN,100
2006_06_10,20,15.74861111,LUSIGNAN,100
2006_06_11,24,15.76222222,LUSIGNAN,100
2006_06_12,24,15.77472222,LUSIGNAN,100
2006_06_13,23,15.78611111,LUSIGNAN,100
